id,project_a,project_b,weight_a,weight_b,size_a,size_b,forks_count_a,forks_count_b,stars_count_a,stars_count_b,open_issues_count_a,open_issues_count_b,subscribers_count_a,subscribers_count_b,watchers_count_a,watchers_count_b,age_days_a,age_days_b,days_since_update_a,days_since_update_b,releases_count_a,releases_count_b,pull_requests_count_a,pull_requests_count_b,contributors_count_a,contributors_count_b,deployments_count_a,deployments_count_b,grade_active_a,grade_active_b,grade_code_a,grade_code_b,grade_compl_a,grade_compl_b,grade_Eth_a,grade_Eth_b,grade_fund_a,grade_fund_b,grade_market_a,grade_market_b,grade_perspect_a,grade_perspect_b,languages_score_a,languages_score_b
182,https://github.com/vyperlang/vyper,https://github.com/prettier-solidity/prettier-plugin-solidity,0.9108054782,0.08919452182,12410,4658,824,75,4972,731,498,12,158,12,4972,731,3009,2458,1,2,30,30,30,30,30,21,15,0,10,30,65,70,45,10,70,70,1,1,35,1,70,70,50,72
190,https://github.com/wighawag/hardhat-deploy,https://github.com/ethereum/go-ethereum,0.9997689998,0.000231000231,5446,216618,298,20515,1207,48264,171,283,15,2208,1207,48264,1784,4059,0,0,0,30,30,30,30,30,0,30,30,100,72,85,25,77,70,95,1,100,1,100,65,90,75,49
194,https://github.com/ethereum/remix-project,https://github.com/ethereum/solidity,0.5,0.5,251423,78615,1082,5960,2574,23829,826,551,68,733,2574,23829,1784,3460,0,0,30,30,30,30,30,30,30,0,10,85,65,85,45,75,75,85,1,75,25,75,75,75,53,53
195,https://github.com/ethereum/remix-project,https://github.com/prettier-solidity/prettier-plugin-solidity,0.0006501950585,0.9993498049,251423,4658,1082,75,2574,731,826,12,68,12,2574,731,1784,2458,0,2,30,30,30,30,30,21,30,0,10,30,65,70,45,10,75,70,1,1,25,1,75,70,53,72
197,https://github.com/ethereum/remix-project,https://github.com/sigp/lighthouse,5.96e-05,0.9999403804,251423,132460,1082,800,2574,3056,826,455,68,69,2574,3056,1784,2407,0,0,30,30,30,30,30,30,30,30,10,10,65,75,45,65,75,85,1,1,25,35,75,80,53,50
198,https://github.com/ethereum/remix-project,https://github.com/walletconnect/walletconnect-monorepo,4.11e-05,0.9999589272,251423,94401,1082,733,2574,1495,826,65,68,73,2574,1495,1784,2355,0,0,30,30,30,30,30,30,30,30,10,30,65,65,45,70,75,85,1,1,25,10,75,75,53,54
199,https://github.com/ethereum/remix-project,https://github.com/ethers-io/ethers.js,6.34e-05,0.9999365603,251423,157522,1082,1926,2574,8094,826,570,68,103,2574,8094,1784,3127,0,0,30,30,30,30,30,1,30,30,10,75,65,75,45,60,75,85,1,75,25,75,75,75,53,59
200,https://github.com/ethereum/solidity,https://github.com/prettier-solidity/prettier-plugin-solidity,0.0006501950585,0.9993498049,78615,4658,5960,75,23829,731,551,12,733,12,23829,731,3460,2458,0,2,30,30,30,30,30,21,0,0,85,30,85,70,75,10,85,70,75,1,75,1,75,70,53,72
201,https://github.com/ethereum/solidity,https://github.com/ethereum/go-ethereum,0.5,0.5,78615,216618,5960,20515,23829,48264,551,283,733,2208,23829,48264,3460,4059,0,0,30,30,30,30,30,30,0,30,85,100,85,85,75,77,85,95,75,100,75,100,75,90,53,49
202,https://github.com/ethereum/solidity,https://github.com/sigp/lighthouse,5.96e-05,0.9999403804,78615,132460,5960,800,23829,3056,551,455,733,69,23829,3056,3460,2407,0,0,30,30,30,30,30,30,0,30,85,10,85,75,75,65,85,85,75,1,75,35,75,80,53,50
203,https://github.com/ethereum/solidity,https://github.com/walletconnect/walletconnect-monorepo,4.11e-05,0.9999589272,78615,94401,5960,733,23829,1495,551,65,733,73,23829,1495,3460,2355,0,0,30,30,30,30,30,30,0,30,85,30,85,65,75,70,85,85,75,1,75,10,75,75,53,54
204,https://github.com/ethereum/solidity,https://github.com/ethers-io/ethers.js,6.34e-05,0.9999365603,78615,157522,5960,1926,23829,8094,551,570,733,103,23829,8094,3460,3127,0,0,30,30,30,30,30,1,0,30,85,75,85,75,75,60,85,85,75,75,75,75,75,75,53,59
207,https://github.com/prettier-solidity/prettier-plugin-solidity,https://github.com/walletconnect/walletconnect-monorepo,0.05938260634,0.9406173937,4658,94401,75,733,731,1495,12,65,12,73,731,1495,2458,2355,2,0,30,30,30,30,21,30,0,30,30,30,70,65,10,70,70,85,1,1,1,10,70,75,72,54
208,https://github.com/prettier-solidity/prettier-plugin-solidity,https://github.com/ethers-io/ethers.js,0.08884906642,0.9111509336,4658,157522,75,1926,731,8094,12,570,12,103,731,8094,2458,3127,2,0,30,30,30,30,21,1,0,30,30,75,70,75,10,60,70,85,1,75,1,75,70,75,72,59
209,https://github.com/ethereum/go-ethereum,https://github.com/sigp/lighthouse,5.96e-05,0.9999403804,216618,132460,20515,800,48264,3056,283,455,2208,69,48264,3056,4059,2407,0,0,30,30,30,30,30,30,30,30,100,10,85,75,77,65,95,85,100,1,100,35,90,80,49,50
210,https://github.com/ethereum/go-ethereum,https://github.com/walletconnect/walletconnect-monorepo,4.11e-05,0.9999589272,216618,94401,20515,733,48264,1495,283,65,2208,73,48264,1495,4059,2355,0,0,30,30,30,30,30,30,30,30,100,30,85,65,77,70,95,85,100,1,100,10,90,75,49,54
211,https://github.com/ethereum/go-ethereum,https://github.com/ethers-io/ethers.js,6.34e-05,0.9999365603,216618,157522,20515,1926,48264,8094,283,570,2208,103,48264,8094,4059,3127,0,0,30,30,30,30,30,1,30,30,100,75,85,75,77,60,95,85,100,75,100,75,90,75,49,59
5774,https://github.com/debug-js/debug,https://github.com/rich-harris/magic-string,0.8009708738,0.1990291262,417,1260,944,115,11206,2449,80,30,139,15,11206,2449,4818,3747,4,0,30,0,30,30,30,30,0,0,30,10,80,77,15,20,30,40,1,1,1,1,65,30,80,48
5775,https://github.com/debug-js/debug,https://github.com/axios/axios,0.9705882353,0.02941176471,417,17726,944,11006,11206,106257,80,671,139,1186,11206,106257,4818,3824,4,0,30,30,30,30,30,30,0,0,30,77,80,75,15,30,30,65,1,1,1,50,65,85,80,56
5786,https://github.com/debug-js/debug,https://github.com/webdriverio/webdriverio,0.8918918919,0.1081081081,417,354253,944,2534,11206,9165,80,211,139,215,11206,9165,4818,4908,4,0,30,30,30,30,30,30,0,1,30,70,80,75,15,75,30,25,1,10,1,1,65,70,80,69
5791,https://github.com/debug-js/debug,https://github.com/tokio-rs/tokio,0.04755043228,0.9524495677,417,14215,944,2549,11206,27833,80,329,139,314,11206,27833,4818,3071,4,0,30,30,30,30,30,30,0,30,30,75,80,75,15,65,30,75,1,65,1,70,65,75,80,72
5798,https://github.com/debug-js/debug,https://github.com/yarnpkg/yarn,0.2360515021,0.7639484979,417,119826,944,2732,11206,41482,80,2070,139,555,11206,41482,4818,3305,4,0,30,30,30,30,30,30,0,5,30,60,80,72,15,65,30,50,1,75,1,75,65,70,80,49
5811,https://github.com/debug-js/debug,https://github.com/ljharb/qs,0.6203007519,0.3796992481,417,12008,944,736,11206,8642,80,73,139,67,11206,8642,4818,3848,4,1,30,0,30,30,30,30,0,0,30,10,80,60,15,15,30,30,1,1,1,1,65,65,80,49
5816,https://github.com/level/levelup,https://github.com/rich-harris/magic-string,0.4305555556,0.5694444444,5894,1260,267,115,4085,2449,0,30,91,15,4085,2449,4559,3747,24,0,23,0,30,30,30,30,0,0,10,10,65,77,1,20,45,40,1,1,1,1,60,30,54,48
5817,https://github.com/level/levelup,https://github.com/axios/axios,0.8611111111,0.1388888889,5894,17726,267,11006,4085,106257,0,671,91,1186,4085,106257,4559,3824,24,0,23,30,30,30,30,30,0,0,10,77,65,75,1,30,45,65,1,1,1,50,60,85,54,56
5828,https://github.com/level/levelup,https://github.com/webdriverio/webdriverio,0.6078431373,0.3921568627,5894,354253,267,2534,4085,9165,0,211,91,215,4085,9165,4559,4908,24,0,23,30,30,30,30,30,0,1,10,70,65,75,1,75,45,25,1,10,1,1,60,70,54,69
5833,https://github.com/level/levelup,https://github.com/tokio-rs/tokio,0.009292565947,0.9907074341,5894,14215,267,2549,4085,27833,0,329,91,314,4085,27833,4559,3071,24,0,23,30,30,30,30,30,0,30,10,75,65,75,1,65,45,75,1,65,1,70,60,75,54,72
5840,https://github.com/level/levelup,https://github.com/yarnpkg/yarn,0.05486725664,0.9451327434,5894,119826,267,2732,4085,41482,0,2070,91,555,4085,41482,4559,3305,24,0,23,30,30,30,30,30,0,5,10,60,65,72,1,65,45,50,1,75,1,75,60,70,54,49
5847,https://github.com/level/levelup,https://github.com/pion/webrtc,0.04912836767,0.9508716323,5894,5361,267,1684,4085,14230,0,92,91,260,4085,14230,4559,2455,24,0,23,30,30,30,30,30,0,0,10,75,65,75,1,70,45,45,1,1,1,1,60,75,54,45
5869,https://github.com/vuejs/vue,https://github.com/webdriverio/webdriverio,0.9981962482,0.001803751804,32152,354253,33722,2534,208312,9165,602,211,5853,215,208312,9165,4210,4908,0,0,30,30,30,30,30,30,0,1,77,70,75,75,70,75,20,25,1,10,77,1,75,70,80,69
5881,https://github.com/vuejs/vue,https://github.com/yarnpkg/yarn,0.9539734529,0.04602654715,32152,119826,33722,2732,208312,41482,602,2070,5853,555,208312,41482,4210,3305,0,0,30,30,30,30,30,30,0,5,77,60,75,72,70,65,20,50,1,75,77,75,75,70,80,49
5897,https://github.com/heim-rs/darwin-libproc,https://github.com/rich-harris/magic-string,0.1960784314,0.8039215686,54,1260,22,115,8,2449,6,30,2,15,8,2449,2003,3747,28,0,0,0,7,30,1,30,0,0,10,10,65,77,25,20,30,40,1,1,1,1,35,30,51,48
5898,https://github.com/heim-rs/darwin-libproc,https://github.com/axios/axios,0.6666666667,0.3333333333,54,17726,22,11006,8,106257,6,671,2,1186,8,106257,2003,3824,28,0,0,30,7,30,1,30,0,0,10,77,65,75,25,30,30,65,1,1,1,50,35,85,51,56
5909,https://github.com/heim-rs/darwin-libproc,https://github.com/webdriverio/webdriverio,0.3333333333,0.6666666667,54,354253,22,2534,8,9165,6,211,2,215,8,9165,2003,4908,28,0,0,30,7,30,1,30,0,1,10,70,65,75,25,75,30,25,1,10,1,1,35,70,51,69
5914,https://github.com/heim-rs/darwin-libproc,https://github.com/tokio-rs/tokio,0.003016591252,0.9969834087,54,14215,22,2549,8,27833,6,329,2,314,8,27833,2003,3071,28,0,0,30,7,30,1,30,0,30,10,75,65,75,25,65,30,75,1,65,1,70,35,75,51,72
5921,https://github.com/heim-rs/darwin-libproc,https://github.com/yarnpkg/yarn,0.01838235294,0.9816176471,54,119826,22,2732,8,41482,6,2070,2,555,8,41482,2003,3305,28,0,0,30,7,30,1,30,0,5,10,60,65,72,25,65,30,50,1,75,1,75,35,70,51,49
5933,https://github.com/heim-rs/darwin-libproc,https://github.com/node-fetch/node-fetch,0.2325581395,0.7674418605,54,1268,22,1037,8,8824,6,211,2,89,8,8824,2003,3664,28,0,0,30,7,30,1,30,0,0,10,20,65,65,25,30,30,25,1,1,1,3,35,70,51,50
5934,https://github.com/heim-rs/darwin-libproc,https://github.com/ljharb/qs,0.09009009009,0.9099099099,54,12008,22,736,8,8642,6,73,2,67,8,8642,2003,3848,28,1,0,0,7,30,1,30,0,0,10,10,65,60,25,15,30,30,1,1,1,1,35,65,51,49
5936,https://github.com/heim-rs/darwin-libproc,https://github.com/marak/colors.js,0.001919017463,0.9980809825,54,380,22,449,8,5178,6,90,2,53,8,5178,2003,5354,28,0,0,0,7,30,1,30,0,0,10,10,65,1,25,5,30,20,1,1,1,1,35,10,51,75
5939,https://github.com/rich-harris/magic-string,https://github.com/webpack/webpack,0.0003879269562,0.999612073,1260,67146,115,8933,2449,64999,30,242,15,1456,2449,64999,3747,4716,0,0,0,30,30,30,30,30,0,0,10,77,77,75,20,65,40,60,1,1,1,1,30,85,48,50
5940,https://github.com/rich-harris/magic-string,https://github.com/webreflection/flatted,0.1701244813,0.8298755187,1260,842,115,49,2449,1060,30,2,15,10,2449,1060,3747,2478,0,1,0,0,30,27,30,11,0,0,10,10,77,15,20,5,40,25,1,1,1,1,30,45,48,50
5945,https://github.com/rich-harris/magic-string,https://github.com/gulpjs/gulp,0.03215686275,0.9678431373,1260,1118,115,4217,2449,33061,30,34,15,1025,2449,33061,3747,4235,0,0,0,23,30,30,30,30,0,0,10,75,77,75,20,40,40,30,1,1,1,1,30,70,48,81
5946,https://github.com/rich-harris/magic-string,https://github.com/typescript-eslint/typescript-eslint,0.0317092034,0.9682907966,1260,68455,115,2768,2449,15485,30,380,15,91,2449,15485,3747,2215,0,0,0,30,30,30,30,30,0,0,10,70,77,75,20,65,40,30,1,1,1,5,30,75,48,53
5947,https://github.com/rich-harris/magic-string,https://github.com/sindresorhus/type-fest,0.001647380264,0.9983526197,1260,1957,115,574,2449,14816,30,162,15,52,2449,14816,3747,2157,0,0,0,30,30,30,30,30,0,0,10,45,77,70,20,30,40,20,1,1,1,1,30,70,48,50
5948,https://github.com/rich-harris/magic-string,https://github.com/webdriverio/webdriverio,0.6721311475,0.3278688525,1260,354253,115,2534,2449,9165,30,211,15,215,2449,9165,3747,4908,0,0,0,30,30,30,30,30,0,1,10,70,77,75,20,75,40,25,1,10,1,1,30,70,48,69
5951,https://github.com/rich-harris/magic-string,https://github.com/rollup/rollup,0.05297157623,0.9470284238,1260,31658,115,1551,2449,25565,30,581,15,255,2449,25565,3747,3555,0,0,0,30,30,30,30,30,0,30,10,75,77,76,20,65,40,25,1,77,1,45,30,75,48,75
5953,https://github.com/rich-harris/magic-string,https://github.com/tokio-rs/tokio,0.01225343694,0.9877465631,1260,14215,115,2549,2449,27833,30,329,15,314,2449,27833,3747,3071,0,0,0,30,30,30,30,30,0,30,10,75,77,75,20,65,40,75,1,65,1,70,30,75,48,72
5954,https://github.com/rich-harris/magic-string,https://github.com/sheetjs/js-crc32,0.07295373665,0.9270462633,1260,22367,115,37,2449,345,30,2,15,10,2449,345,3747,3887,0,26,0,0,30,6,30,6,0,13,10,10,77,55,20,5,40,25,1,1,1,1,30,20,48,51
5955,https://github.com/rich-harris/magic-string,https://github.com/clap-rs/clap,0.1151685393,0.8848314607,1260,19961,115,1074,2449,14689,30,344,15,68,2449,14689,3747,3633,0,0,0,30,30,30,30,30,0,30,10,10,77,75,20,35,40,60,1,1,1,1,30,75,48,50
5959,https://github.com/rich-harris/magic-string,https://github.com/emotion-js/emotion,0.1062176166,0.8937823834,1260,24917,115,1117,2449,17626,30,345,15,96,2449,17626,3747,2812,0,0,0,30,30,30,30,30,0,30,10,30,77,75,20,15,40,60,1,1,1,1,30,70,48,34
5960,https://github.com/rich-harris/magic-string,https://github.com/yarnpkg/yarn,0.07130434783,0.9286956522,1260,119826,115,2732,2449,41482,30,2070,15,555,2449,41482,3747,3305,0,0,0,30,30,30,30,30,0,5,10,60,77,72,20,65,40,50,1,75,1,75,30,70,48,49
5961,https://github.com/rich-harris/magic-string,https://github.com/zloirock/core-js,0.01987396995,0.9801260301,1260,62815,115,1658,2449,24783,30,41,15,256,2449,24783,3747,4221,0,0,0,30,30,30,30,30,0,30,10,30,77,75,20,30,40,30,1,1,1,1,30,70,48,55
5963,https://github.com/rich-harris/magic-string,https://github.com/prettier/prettier,0.002780415028,0.997219585,1260,145254,115,4457,2449,49899,30,1441,15,419,2449,49899,3747,2990,0,0,0,30,30,30,30,30,0,30,10,80,77,85,20,65,40,40,1,1,1,1,30,80,48,69
5965,https://github.com/rich-harris/magic-string,https://github.com/browserslist/browserslist,0.09192825112,0.9080717489,1260,4371,115,720,2449,13140,30,42,15,140,2449,13140,3747,3707,0,0,0,9,30,30,30,30,0,4,10,65,77,75,20,25,40,65,1,1,1,1,30,70,48,75
5968,https://github.com/rich-harris/magic-string,https://github.com/dcodeio/long.js,0.002714153317,0.9972858467,1260,541,115,206,2449,893,30,27,15,23,2449,893,3747,4351,0,13,0,11,30,30,30,17,0,0,10,10,77,45,20,1,40,30,1,1,1,1,30,30,48,50
5969,https://github.com/rich-harris/magic-string,https://github.com/swc-project/swc,0.1261538462,0.8738461538,1260,365630,115,1255,2449,31607,30,427,15,152,2449,31607,3747,2603,0,0,0,30,30,30,30,30,0,24,10,10,77,78,20,45,40,60,1,1,1,1,30,70,48,75
5976,https://github.com/axios/axios,https://github.com/babel/babel,0.0001235574666,0.9998764425,17726,122509,11006,5663,106257,43393,671,790,1186,804,106257,43393,3824,3783,0,0,30,30,30,30,30,30,0,30,77,77,75,75,30,75,65,30,1,50,50,1,85,85,56,73
5977,https://github.com/axios/axios,https://github.com/webpack/webpack,4.73e-05,0.9999526757,17726,67146,11006,8933,106257,64999,671,242,1186,1456,106257,64999,3824,4716,0,0,30,30,30,30,30,30,0,0,77,77,75,75,30,65,65,60,1,1,50,1,85,85,56,50
5978,https://github.com/axios/axios,https://github.com/webreflection/flatted,0.0243902439,0.9756097561,17726,842,11006,49,106257,1060,671,2,1186,10,106257,1060,3824,2478,0,1,30,0,30,27,30,11,0,0,77,10,75,15,30,5,65,25,1,1,50,1,85,45,56,50
5979,https://github.com/axios/axios,https://github.com/jedisct1/go-minisign,0.01818181818,0.9818181818,17726,83,11006,12,106257,113,671,1,1186,5,106257,113,3824,2580,0,45,30,0,30,9,30,3,0,0,77,10,75,75,30,15,65,50,1,1,50,1,85,65,56,51
5980,https://github.com/axios/axios,https://github.com/eslint/eslint,0.0001132348945,0.9998867651,17726,43662,11006,4638,106257,25523,671,96,1186,316,106257,25523,3824,4239,0,0,30,30,30,30,30,30,0,0,77,77,75,75,30,70,65,45,1,1,50,1,85,85,56,49
5981,https://github.com/axios/axios,https://github.com/redux-saga/redux-saga,0.001799208348,0.9982007917,17726,9473,11006,1967,106257,22535,671,40,1186,249,106257,22535,3824,3356,0,0,30,30,30,30,30,30,0,30,77,70,75,75,30,35,65,30,1,15,50,70,85,75,56,53
5982,https://github.com/axios/axios,https://github.com/cssnano/cssnano,0.09615384615,0.9038461538,17726,33702,11006,319,106257,4828,671,97,1186,50,106257,4828,3824,3585,0,1,30,30,30,30,30,30,0,30,77,30,75,75,30,30,65,15,1,1,50,1,85,60,56,54
5983,https://github.com/axios/axios,https://github.com/gulpjs/gulp,0.00403551251,0.9959644875,17726,1118,11006,4217,106257,33061,671,34,1186,1025,106257,33061,3824,4235,0,0,30,23,30,30,30,30,0,0,77,75,75,75,30,40,65,30,1,1,50,1,85,70,56,81
5984,https://github.com/axios/axios,https://github.com/typescript-eslint/typescript-eslint,0.003977724741,0.9960222753,17726,68455,11006,2768,106257,15485,671,380,1186,91,106257,15485,3824,2215,0,0,30,30,30,30,30,30,0,0,77,70,75,75,30,65,65,30,1,1,50,5,85,75,56,53
5985,https://github.com/axios/axios,https://github.com/sindresorhus/type-fest,0.000201191051,0.9997988089,17726,1957,11006,574,106257,14816,671,162,1186,52,106257,14816,3824,2157,0,0,30,30,30,30,30,30,0,0,77,45,75,70,30,30,65,20,1,1,50,1,85,70,56,50
5986,https://github.com/axios/axios,https://github.com/webdriverio/webdriverio,0.2,0.8,17726,354253,11006,2534,106257,9165,671,211,1186,215,106257,9165,3824,4908,0,0,30,30,30,30,30,30,0,1,77,70,75,75,30,75,65,25,1,10,50,1,85,70,56,69
5987,https://github.com/axios/axios,https://github.com/chzyer/readline,0.1612903226,0.8387096774,17726,3576,11006,281,106257,2109,671,108,1186,41,106257,2109,3824,3426,0,15,30,6,30,30,30,30,0,0,77,30,75,68,30,40,65,45,1,1,50,1,85,65,56,50
5988,https://github.com/axios/axios,https://github.com/mochajs/mocha,0.001019160212,0.9989808398,17726,26733,11006,3014,106257,22698,671,198,1186,397,106257,22698,3824,5084,0,0,30,30,30,30,30,30,0,30,77,65,75,77,30,45,65,15,1,1,50,1,85,75,56,54
5989,https://github.com/axios/axios,https://github.com/rollup/rollup,0.006775067751,0.9932249322,17726,31658,11006,1551,106257,25565,671,581,1186,255,106257,25565,3824,3555,0,0,30,30,30,30,30,30,0,30,77,75,75,76,30,65,65,25,1,77,50,45,85,75,56,75
5990,https://github.com/axios/axios,https://github.com/immerjs/immer,0.0495049505,0.9504950495,17726,5838,11006,852,106257,28030,671,53,1186,155,106257,28030,3824,2595,0,0,30,30,30,30,30,30,0,30,77,75,75,85,30,45,65,20,1,1,50,10,85,75,56,80
5991,https://github.com/axios/axios,https://github.com/tokio-rs/tokio,0.001510574018,0.998489426,17726,14215,11006,2549,106257,27833,671,329,1186,314,106257,27833,3824,3071,0,0,30,30,30,30,30,30,0,30,77,75,75,75,30,65,65,75,1,65,50,70,85,75,56,72
5992,https://github.com/axios/axios,https://github.com/sheetjs/js-crc32,0.009505703422,0.9904942966,17726,22367,11006,37,106257,345,671,2,1186,10,106257,345,3824,3887,0,26,30,0,30,6,30,6,0,13,77,10,75,55,30,5,65,25,1,1,50,1,85,20,56,51
5993,https://github.com/axios/axios,https://github.com/clap-rs/clap,0.015625,0.984375,17726,19961,11006,1074,106257,14689,671,344,1186,68,106257,14689,3824,3633,0,0,30,30,30,30,30,30,0,30,77,10,75,75,30,35,65,60,1,1,50,1,85,75,56,50
5994,https://github.com/axios/axios,https://github.com/go-task/slim-sprig,0.05208333333,0.9479166667,17726,543,11006,15,106257,64,671,9,1186,4,106257,64,3824,2055,0,10,30,0,30,8,30,30,0,11,77,10,75,55,30,15,65,50,1,1,50,1,85,35,56,75
5995,https://github.com/axios/axios,https://github.com/facebook/react,0.03448275862,0.9655172414,17726,715683,11006,47498,106257,232033,671,962,1186,6636,106257,232033,3824,4275,0,0,30,30,30,30,30,30,0,30,77,85,75,85,30,85,65,25,1,100,50,85,85,85,56,75
5996,https://github.com/axios/axios,https://github.com/postcss/postcss,0.0004715646515,0.9995284353,17726,10792,11006,1570,106257,28628,671,24,1186,505,106257,28628,3824,4152,0,0,30,30,30,30,30,30,0,20,77,70,75,65,30,25,65,25,1,1,50,1,85,70,56,48
5997,https://github.com/axios/axios,https://github.com/emotion-js/emotion,0.01428571429,0.9857142857,17726,24917,11006,1117,106257,17626,671,345,1186,96,106257,17626,3824,2812,0,0,30,30,30,30,30,30,0,30,77,30,75,75,30,15,65,60,1,1,50,1,85,70,56,34
5998,https://github.com/axios/axios,https://github.com/yarnpkg/yarn,0.009276437848,0.9907235622,17726,119826,11006,2732,106257,41482,671,2070,1186,555,106257,41482,3824,3305,0,0,30,30,30,30,30,30,0,5,77,60,75,72,30,65,65,50,1,75,50,75,85,70,56,49
5999,https://github.com/axios/axios,https://github.com/zloirock/core-js,0.002466699556,0.9975333004,17726,62815,11006,1658,106257,24783,671,41,1186,256,106257,24783,3824,4221,0,0,30,30,30,30,30,30,0,30,77,30,75,75,30,30,65,30,1,1,50,1,85,70,56,55
6000,https://github.com/axios/axios,https://github.com/pytest-dev/pytest,0.003799392097,0.9962006079,17726,35381,11006,2737,106257,12382,671,916,1186,195,106257,12382,3824,3523,0,0,30,30,30,30,30,30,0,23,77,75,75,77,30,35,65,75,1,50,50,1,85,75,56,79
6001,https://github.com/axios/axios,https://github.com/prettier/prettier,0.0003399048266,0.9996600952,17726,145254,11006,4457,106257,49899,671,1441,1186,419,106257,49899,3824,2990,0,0,30,30,30,30,30,30,0,30,77,80,75,85,30,65,65,40,1,1,50,1,85,80,56,69
6002,https://github.com/axios/axios,https://github.com/electron/electron,0.009541984733,0.9904580153,17726,162499,11006,15789,106257,115362,671,969,1186,2826,106257,115362,3824,4318,0,0,30,30,30,30,30,30,0,30,77,70,75,75,30,70,65,25,1,1,50,7,85,85,56,50
6003,https://github.com/axios/axios,https://github.com/browserslist/browserslist,0.01219512195,0.987804878,17726,4371,11006,720,106257,13140,671,42,1186,140,106257,13140,3824,3707,0,0,30,9,30,30,30,30,0,4,77,65,75,75,30,25,65,65,1,1,50,1,85,70,56,75
6005,https://github.com/axios/axios,https://github.com/pion/webrtc,0.00826446281,0.9917355372,17726,5361,11006,1684,106257,14230,671,92,1186,260,106257,14230,3824,2455,0,0,30,30,30,30,30,30,0,0,77,75,75,75,30,70,65,45,1,1,50,1,85,75,56,45
6006,https://github.com/axios/axios,https://github.com/dcodeio/long.js,0.0003317850033,0.999668215,17726,541,11006,206,106257,893,671,27,1186,23,106257,893,3824,4351,0,13,30,11,30,30,30,17,0,0,77,10,75,45,30,1,65,30,1,1,50,1,85,30,56,50
