id,project_a,project_b,weight_a,weight_b,project_a_age_days,project_a_days_since_update,project_a_forks,project_a_stars,project_a_open_issues,project_a_size,project_a_subscribers_count,project_a_forks_ratio,project_a_stars_ratio,project_a_size_ratio,project_b_age_days,project_b_days_since_update,project_b_forks,project_b_stars,project_b_open_issues,project_b_size,project_b_subscribers_count,project_b_forks_ratio,project_b_stars_ratio,project_b_size_ratio
1761,https://github.com/immerjs/immer,https://github.com/go-task/slim-sprig,0.46579547244,0.53420452756,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,2052,7,15,64,9,543,4,0.234375,0.11786372007366483,0.027624309392265192
1762,https://github.com/immerjs/immer,https://github.com/babel/babel,0.00599018161,0.99400981839,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3780,0,5661,43385,785,122509,804,0.1304828857900196,0.3541372470593997,0.04620884996204361
1763,https://github.com/immerjs/immer,https://github.com/debug-js/debug,0.24723442753,0.75276557247,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,4815,1,943,11206,80,417,139,0.08415134749241478,26.872901678657076,2.261390887290168
1764,https://github.com/immerjs/immer,https://github.com/eslint/eslint,0.00450430534,0.99549569466,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,4236,0,4636,25515,93,43460,316,0.1816970409563002,0.5870915784629545,0.10667280257708238
1766,https://github.com/immerjs/immer,https://github.com/electron/electron,0.10227927315,0.89772072685,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,4315,0,15779,115327,977,162468,2827,0.13681965194620513,0.7098444001280252,0.09712066376147918
1767,https://github.com/immerjs/immer,https://github.com/dcodeio/long.js,0.00575709075,0.99424290925,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,4348,10,206,893,27,541,23,0.23068309070548712,1.6506469500924215,0.3807763401109057
1768,https://github.com/immerjs/immer,https://github.com/gregberge/svgr,0.21118426343,0.78881573657,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,2711,0,425,10658,121,15924,35,0.03987614937136423,0.669304194925898,0.026689274051745794
1769,https://github.com/immerjs/immer,https://github.com/chzyer/readline,0.90471734942,0.09528265058,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3423,12,281,2109,108,3576,41,0.13323850165955428,0.589765100671141,0.07857941834451902
1771,https://github.com/immerjs/immer,https://github.com/browserslist/browserslist,0.18186832482,0.81813167518,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3704,0,720,13135,42,4360,140,0.05481537875904073,3.0126146788990824,0.1651376146788991
1772,https://github.com/immerjs/immer,https://github.com/floating-ui/floating-ui,0.15305160087,0.84694839913,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3232,0,1629,30579,41,40383,257,0.05327185323261061,0.7572245746972736,0.04033875640739915
1773,https://github.com/immerjs/immer,https://github.com/clap-rs/clap,0.26802621218,0.73197378782,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3630,0,1072,14677,345,19912,68,0.07303944947877632,0.737093210124548,0.05383688228204098
1774,https://github.com/immerjs/immer,https://github.com/fb55/entities,0.00609384522,0.99390615478,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,4769,2,64,331,4,4865,5,0.1933534743202417,0.06803699897225077,0.0131551901336074
1775,https://github.com/immerjs/immer,https://github.com/epoberezkin/fast-deep-equal,0.04317865399,0.95682134601,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,2789,1,106,1932,34,102,14,0.054865424430641824,18.941176470588236,1.0392156862745099
1776,https://github.com/immerjs/immer,https://github.com/axios/axios,0.16629384042,0.83370615958,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3821,0,11002,106235,667,17726,1186,0.10356285593260225,5.993173868893152,0.6206702019632179
1777,https://github.com/immerjs/immer,https://github.com/colorjs/color-name,0.4029850746,0.5970149254,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3724,14,30,119,0,20,3,0.25210084033613445,5.95,1.5
1778,https://github.com/immerjs/immer,https://github.com/brooooooklyn/snappy,0.53041187737,0.46958812263,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,1334,12,10,168,12,13046,4,0.05952380952380952,0.012877510347999386,0.0007665184730952016
1779,https://github.com/immerjs/immer,https://github.com/coinbase/coinbase-wallet-sdk,0.00127614714,0.99872385285,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,2105,0,614,1542,7,26607,171,0.3981841763942931,0.057954673582140036,0.02307663396850453
1782,https://github.com/immerjs/immer,https://github.com/boa-dev/boa,0.36315624468,0.63684375532,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,2370,0,413,5399,132,54641,47,0.07649564734210039,0.09880858695851101,0.0075584268223495175
1783,https://github.com/immerjs/immer,https://github.com/ethers-io/ethers.js,0.28148148147,0.71851851853,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3124,0,1925,8087,569,157522,103,0.2380363546432546,0.05133886060359823,0.01222051522961872
1784,https://github.com/immerjs/immer,https://github.com/formatjs/formatjs,0.2792207792,0.7207792208,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3937,0,1365,14375,29,62376,131,0.09495652173913044,0.23045722713864306,0.02188341669873028
1785,https://github.com/immerjs/immer,https://github.com/google/flatbuffers,0.05063291139,0.94936708861,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,3912,0,3290,23707,141,20067,643,0.13877757624330367,1.1813923356754872,0.1639507649374595
1786,https://github.com/immerjs/immer,https://github.com/biomejs/biome,0.17144585298,0.82855414702,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,556,0,524,16770,225,210940,52,0.031246273106738224,0.07950127998482981,0.0024841187067412536
1788,https://github.com/immerjs/immer,https://github.com/alexeyraspopov/picocolors,0.9933774834,0.0066225166,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071,1225,0,45,1456,11,81,11,0.030906593406593408,17.97530864197531,0.5555555555555556
1791,https://github.com/jedisct1/go-minisign,https://github.com/cssnano/cssnano,0.86112489389,0.13887510611,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3582,1,319,4825,97,33702,50,0.0661139896373057,0.14316657765117796,0.009465313631238502
1793,https://github.com/jedisct1/go-minisign,https://github.com/go-task/slim-sprig,0.77390207833,0.22609792167,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,2052,7,15,64,9,543,4,0.234375,0.11786372007366483,0.027624309392265192
1794,https://github.com/jedisct1/go-minisign,https://github.com/babel/babel,0.02123119126,0.97876880874,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3780,0,5661,43385,785,122509,804,0.1304828857900196,0.3541372470593997,0.04620884996204361
1795,https://github.com/jedisct1/go-minisign,https://github.com/debug-js/debug,0.58392980781,0.41607019219,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,4815,1,943,11206,80,417,139,0.08415134749241478,26.872901678657076,2.261390887290168
1797,https://github.com/jedisct1/go-minisign,https://github.com/heim-rs/darwin-libproc,0.98494910737,0.01505089263,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,2001,25,22,8,6,54,2,2.75,0.14814814814814814,0.4074074074074074
1798,https://github.com/jedisct1/go-minisign,https://github.com/immerjs/immer,0.79699253064,0.20300746936,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071
1800,https://github.com/jedisct1/go-minisign,https://github.com/dcodeio/long.js,0.09289205461,0.90710794539,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,4348,10,206,893,27,541,23,0.23068309070548712,1.6506469500924215,0.3807763401109057
1803,https://github.com/jedisct1/go-minisign,https://github.com/ajv-validator/ajv,0.31515469323,0.68484530677,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3547,0,887,14027,284,37489,112,0.06323518927782135,0.37416308783909946,0.023660273680279547
1804,https://github.com/jedisct1/go-minisign,https://github.com/browserslist/browserslist,0.46048221898,0.53951778102,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3704,0,720,13135,42,4360,140,0.05481537875904073,3.0126146788990824,0.1651376146788991
1805,https://github.com/jedisct1/go-minisign,https://github.com/floating-ui/floating-ui,0.36520123601,0.63479876399,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3232,0,1629,30579,41,40383,257,0.05327185323261061,0.7572245746972736,0.04033875640739915
1806,https://github.com/jedisct1/go-minisign,https://github.com/clap-rs/clap,0.54463203649,0.45536796351,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3630,0,1072,14677,345,19912,68,0.07303944947877632,0.737093210124548,0.05383688228204098
1807,https://github.com/jedisct1/go-minisign,https://github.com/fb55/entities,0.026849642,0.973150358,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,4769,2,64,331,4,4865,5,0.1933534743202417,0.06803699897225077,0.0131551901336074
1808,https://github.com/jedisct1/go-minisign,https://github.com/epoberezkin/fast-deep-equal,0.34957264723,0.65042735277,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,2789,1,106,1932,34,102,14,0.054865424430641824,18.941176470588236,1.0392156862745099
1809,https://github.com/jedisct1/go-minisign,https://github.com/axios/axios,0.37439179686,0.62560820314,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3821,0,11002,106235,667,17726,1186,0.10356285593260225,5.993173868893152,0.6206702019632179
1811,https://github.com/jedisct1/go-minisign,https://github.com/brooooooklyn/snappy,0.84576068155,0.15423931845,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,1334,12,10,168,12,13046,4,0.05952380952380952,0.012877510347999386,0.0007665184730952016
1812,https://github.com/jedisct1/go-minisign,https://github.com/import-js/eslint-plugin-import,0.55141237565,0.44858762435,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3613,0,1576,5628,576,4281,37,0.28002842928216065,1.314646110721794,0.3681382854473254
1817,https://github.com/jedisct1/go-minisign,https://github.com/inikulin/parse5,0.95860151612,0.04139848388,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,4339,1,237,3719,29,10676,43,0.06372680828179618,0.3483514424878232,0.022199325590108655
1818,https://github.com/jedisct1/go-minisign,https://github.com/ethers-io/ethers.js,0.65346089987,0.34653910013,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3124,0,1925,8087,569,157522,103,0.2380363546432546,0.05133886060359823,0.01222051522961872
1819,https://github.com/jedisct1/go-minisign,https://github.com/formatjs/formatjs,0.72610406965,0.27389593035,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3937,0,1365,14375,29,62376,131,0.09495652173913044,0.23045722713864306,0.02188341669873028
1820,https://github.com/jedisct1/go-minisign,https://github.com/google/flatbuffers,0.1324465009,0.8675534991,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3912,0,3290,23707,141,20067,643,0.13877757624330367,1.1813923356754872,0.1639507649374595
1822,https://github.com/jedisct1/go-minisign,https://github.com/fastify/fastify,0.50500381155,0.49499618845,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204,3049,0,2343,32905,87,8811,300,0.07120498404497796,3.7345363749858134,0.26591760299625467
1824,https://github.com/lukeed/polka,https://github.com/gulpjs/gulp,0.33646866756,0.66353133244,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,4232,0,4219,33056,34,1118,1025,0.12763189738625363,29.567084078711986,3.7737030411449015
1825,https://github.com/lukeed/polka,https://github.com/facebook/react,0.63719057702,0.36280942298,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,4272,0,47467,231946,970,710916,6635,0.20464677123123487,0.3262635810700561,0.06676878843632722
1826,https://github.com/lukeed/polka,https://github.com/cssnano/cssnano,0.69801457796,0.30198542204,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,3582,1,319,4825,97,33702,50,0.0661139896373057,0.14316657765117796,0.009465313631238502
1827,https://github.com/lukeed/polka,https://github.com/level/levelup,0.6776829007,0.3223170993,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727
1828,https://github.com/lukeed/polka,https://github.com/emotion-js/emotion,0.35806322931,0.64193677069,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,2809,0,1117,17625,345,24917,96,0.06337588652482269,0.7073483966769676,0.044828831721314764
1829,https://github.com/lukeed/polka,https://github.com/go-task/slim-sprig,0.62351167024,0.37648832976,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,2052,7,15,64,9,543,4,0.234375,0.11786372007366483,0.027624309392265192
1830,https://github.com/lukeed/polka,https://github.com/babel/babel,0.07845463018,0.92154536982,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,3780,0,5661,43385,785,122509,804,0.1304828857900196,0.3541372470593997,0.04620884996204361
1833,https://github.com/lukeed/polka,https://github.com/heim-rs/darwin-libproc,0.72900568978,0.27099431022,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,2001,25,22,8,6,54,2,2.75,0.14814814814814814,0.4074074074074074
1835,https://github.com/lukeed/polka,https://github.com/electron/electron,0.32228803835,0.67771196165,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,4315,0,15779,115327,977,162468,2827,0.13681965194620513,0.7098444001280252,0.09712066376147918
1836,https://github.com/lukeed/polka,https://github.com/jedisct1/go-minisign,0.49116359938,0.50883640062,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204
1837,https://github.com/lukeed/polka,https://github.com/dcodeio/long.js,0.18210691466,0.81789308534,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,4348,10,206,893,27,541,23,0.23068309070548712,1.6506469500924215,0.3807763401109057
1838,https://github.com/lukeed/polka,https://github.com/gregberge/svgr,0.42605354606,0.57394645394,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,2711,0,425,10658,121,15924,35,0.03987614937136423,0.669304194925898,0.026689274051745794
1839,https://github.com/lukeed/polka,https://github.com/chzyer/readline,0.68488915203,0.31511084797,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,3423,12,281,2109,108,3576,41,0.13323850165955428,0.589765100671141,0.07857941834451902
1840,https://github.com/lukeed/polka,https://github.com/ajv-validator/ajv,0.30276258844,0.69723741156,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,3547,0,887,14027,284,37489,112,0.06323518927782135,0.37416308783909946,0.023660273680279547
1842,https://github.com/lukeed/polka,https://github.com/browserslist/browserslist,0.3815147142,0.6184852858,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,3704,0,720,13135,42,4360,140,0.05481537875904073,3.0126146788990824,0.1651376146788991
1843,https://github.com/lukeed/polka,https://github.com/colorjs/color-name,0.04,0.96,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,3724,14,30,119,0,20,3,0.25210084033613445,5.95,1.5
1844,https://github.com/lukeed/polka,https://github.com/floating-ui/floating-ui,0.25279947254,0.74720052746,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,3232,0,1629,30579,41,40383,257,0.05327185323261061,0.7572245746972736,0.04033875640739915
1846,https://github.com/lukeed/polka,https://github.com/inikulin/parse5,0.9642843323,0.0357156677,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666,4339,1,237,3719,29,10676,43,0.06372680828179618,0.3483514424878232,0.022199325590108655
